ID_MISSTA,RESOLUTION,ID_MISPHOT,Resolution_scan
1962_PACIFIQUE HARAIKI_P_20000,20000,93PHQ1771,1200
1962_PACIFIQUE HIKUERU_P_20000,20000,93PHQ1761,1200
1962_PACIFIQUE HIVA-OA_P_30000,30000,93PHQ1801,1200
1962_PACIFIQUE HUAHINE_P_10000,10000,93PHQ1171,1200
1962_PACIFIQUE MAKEMO_P_20000,20000,93PHQ1181,1200
1962_PACIFIQUE MURUROA_P_20000,20000,93PHQ1751,1200
1962_PACIFIQUE MURUROA_P_7500,7500,93PHQ1741,1200
1962_PACIFIQUE NUKU HIVA_P_30000,30000,93PHQ1791,1200
1962_PACIFIQUE RANGIROA_P_20000,20000,93PHQ1201,1200
1962_PACIFIQUE TAHUATA_P_30000,30000,93PHQ1221,1200
1962_PACIFIQUE TIKEHAU_P_20000,20000,93PHQ1211,1200
1962_PACIFIQUE UA-HUKA_P_30000,30000,93PHQ1231,1200
1962_PACIFIQUE WALLIS - HIHIFO_P_10000,10000,93PHQ1261,1200
1962_PACIFIQUE WALLIS - HIHIFO_P_5000,5000,93PHQ1271,1200
1962_PACIFIQUE WALLIS_P_20000,20000,93PHQ1241,1200
1962_TAAF KER XLVII_P_20000,20000,93PHQ2681,1200
1963_ABOU-SIMBEL_13x18_P_,,PHOT_0041,729
1963_ABOU-SIMBEL_19x19_P_,,PHOT_0051,729
1963_ANTILLES 36_P_20000,20000,92PHQ2801,727
1963_ANTILLES 37_P_20000,20000,92PHQ2811,727
1963_ANTILLES 38_P_20000,20000,92PHQ2821,726
1963_ANTILLES 42_P_8000,8000,92PHQ2831,727 dp
1963_ANTILLES 43_P_8000,8000,92PHQ2841,727 dp
1963_ANTILLES 44_P_8000,8000,92PHQ2851,727 dp
1963_ANTILLES 45_P_8000,8000,92PHQ2861,727 dp
1963_ANTILLES 46_P_4000,4000,92PHQ2871,727 dp
1963_ANTILLES 47_P_4000,4000,92PHQ2881,727
1963_ANTILLES 48_P_4000,4000,92PHQ2891,727
1963_ANTILLES 49_P_4000,4000,92PHQ2901,727
1963_ANTILLES 50_P_4000,4000,92PHQ2911,727
1963_ANTILLES 51_P_4000,4000,92PHQ2921,727
1963_ANTILLES 52_P_4000,4000,92PHQ2931,727
1963_ANTILLES 53_P_4000,4000,92PHQ2941,727
1963_ANTILLES 54_P_4000,4000,92PHQ2951,727
1963_ANTILLES 55_P_4000,4000,92PHQ2961,727
1963_ANTILLES 56_P_4000,4000,92PHQ2971,727
1963_ANTILLES 57_P_4000,4000,92PHQ2981,727
1963_ANTILLES 58_P_4000,4000,92PHQ2991,727
1963_ANTILLES 59_P_4000,4000,92PHQ3001,727
1963_ANTILLES 60_P_4000,4000,92PHQ3011,727
1963_ANTILLES 61_P_4000,4000,92PHQ3021,727
1963_ANTILLES 62_P_4000,4000,92PHQ3031,727
1963_ANTILLES 63_P_4000,4000,92PHQ3041,727
1963_ANTILLES 64_P_4000,4000,92PHQ3051,727
1963_CAF_D-317BIS_P_3000,3000,CF317BIS1,1200
1963_CAF_D-319_P_5000,5000,CF0D-3191,1200
1963_CAF_P-188_P_100,100,CF0P-1885,722
1963_CAF_P-190_P_100,100,CF0P-1905,722
1963_CAF_P-192_P_100,100,CF0P-1925,722
1963_CAF_P-194_P_100,100,CF0P-1945,722
1963_CAF_P-195_P_100,100,CF0P-1955,722
1963_CAF_X-58_P_100,100,CF00X-585,1200
1963_CDP 1931_P_4000,4000,2314-1711,1200
1963_CDP 1976_P_20000,20000,3234-0251,1200
1963_CDP 1979_P_20000,20000,3325-0141,1200
1963_CDP 1985_P_20000,20000,2344-0061,1200
1963_CDP 1986_P_15000,15000,2344-0071,1200
1963_CDP 1987_P_20000,20000,3041-0201,1200
1963_CDP 1996_P_8000,8000,2707-0081,1200
1963_CDP 3765_P_5000,5000,3617-0151,1200
1963_CDP 3854_P_8000,8000,1716-0121,1200
1963_CDP 3855_P_8000,8000,2445-0211,1200
1963_CDP 3856_P_8000,8000,2507-0051,1200
1963_CDP 3857_P_8000,8000,3613-0231,1200
1963_CDP 3858_P_8000,8000,2517-0121,1200
1963_CDP 3859_P_4000,4000,1911-0171,1200
1963_CDP 3871_P_8000,8000,2213-0411,1200
1963_CDP 3872_P_8000,8000,3716-0201,1200
1963_CDP 3873_P_8100,8100,2827-0041,1200
1963_CDP 3874_P_8000,8000,2921-0061,1200
1963_CDP 3875_P_8000,8000,2514-0221,1200
1963_CDP 3876_P_8000,8000,2514-0231,1200
1963_CDP 3877_P_8000,8000,2021-0111,1200
1963_CDP 3878_P_8000,8000,3421-0071,1200
1963_CDP 3879_P_8000,8000,2516-0071,1200
1963_CDP 3880_P_8000,8000,3028-0111,1200
1963_CDP 3881_P_8000,8000,2313-0971,1200
1963_CDP 3882_P_8100,8100,2043-0191,1200
1963_CDP 3883_P_8000,8000,2614-0071,1200
1963_CDP 3884_P_8000,8000,2515-0071,1200
1963_CDP 3886_P_20000,20000,3512-0281,1200
1963_CDP 3897_P_20000,20000,1326-0141,1200
1963_CDP 3898_P_20000,20000,1115-0121,1200
1963_CDP 3899_P_20000,20000,2640-0121,1200
1963_CDP 3902_P_8100,8100,2827-0051,1200
1963_CDP 3903_P_8000,8000,2313-0831,1200
1963_CDP 3904_P_8000,8000,2524-0271,750
1963_CDP 3905_P_8000,8000,3231-0111,1200
1963_CDP 3906_P_8000,8000,2008-0211,1200
1963_CDP 3907_P_8000,8000,2312-0471,1200
1963_CDP 3908_P_8000,8000,2314-1961,1200
1963_CDP 3909_P_8000,8000,2416-0271,1200
1963_CDP 3910_P_8000,8000,2044-0251,1200
1963_CDP 3911_P_8000,8000,3545-0011,1200
1963_CDP 3912_P_8000,8000,3346-0451,1200
1963_CDP 3915_P_3000,3000,1710-0331,1200
1963_CDP 3919_P_8000,8000,3226-0201,1200
1963_CDP 3920_P_8000,8000,3033-0221,1200
1963_CDP 3922_P_8000,8000,1512-0321,1200
1963_CDP 3923_P_8000,8000,2616-0131,1200
1963_CDP 3924_P_8100,8100,1629-0041,1200
1963_CDP 3925_P_8000,8000,1536-0441,1200
1963_CDP 3926_P_8000,8000,2213-0371,1200
1963_CDP 3927_P_8000,8000,3717-0141,1200
1963_CDP 3928_P_5000,5000,2743-0211,1200
1963_CDP 3930_P_8000,8000,3234-0381,1200
1963_CDP 3931_P_8000,8000,1820-0131,1200
1963_CDP 3936_P_8100,8100,1840-0151,1200
1963_CDP 3937_P_8000,8000,1339-0071,1200
1963_CDP 3938_P_8000,8000,2548-0251,1200
1963_CDP 3940_P_20000,20000,2505-0151,1200
1963_CDP 3941_P_30000,30000,3144-0261,1200
1963_CDP 3942_P_20000,20000,1516-0111,1200
1963_CDP 3943_P_20000,20000,1415-0231,1200
1963_CDP 3944_P_20000,20000,2806-0051,1200
1963_CDP 3945_P_20000,20000,1429-0051,1200
1963_CDP 3946_P_20000,20000,1732-0251,1200
1963_CDP 3947_P_20000,20000,1331-0191,1200
1963_CDP 3948_P_20000,20000,1734-0061,1200
1963_CDP 3949_P_20000,20000,2032-0081,1200
1963_CDP 3950_P_20000,20000,2620-0161,1200
1963_CDP 3951_P_20000,20000,3128-0101,1200
1963_CDP 3952_P_20000,20000,2547-0121,1200
1963_CDP 3953_P_19000,19000,3741-0121,1200
1963_CDP 3954_P_19000,19000,3741-0131,1200
1963_CDP 3955_P_20000,20000,1344-0141,1200
1963_CDP 3956_P_20000,20000,1546-0021,1200
1963_CDP 3957_P_20000,20000,1638-0121,1200
1963_CDP 3958_P_20000,20000,1639-0021,1200
1963_CDP 3960_P_8000,8000,2517-0131,1200
1963_CDP 3961_P_8000,8000,2918-0091,1200
1963_CDP 3962_P_8000,8000,3617-0201,1200
1963_CDP 3963_P_8000,8000,1328-0121,1200
1963_CDP 3964_P_8000,8000,2712-0131,1200
1963_CDP 3965_P_8000,8000,2514-0241,1200
1963_CDP 3966_P_8000,8000,2708-0111,1200
1963_CDP 3967_P_8000,8000,2607-0091,1200
1963_CDP 3968_P_8000,8000,3420-0081,1200
1963_CDP 3969_P_8000,8000,3633-0081,1200
1963_CDP 3970_P_8000,8000,3429-0161,1200
1963_CDP 3971_P_8000,8000,3118-0071,1200
1963_CDP 3972_P_8000,8000,3720-0451,1200
1963_CDP 3973_P_8000,8000,1819-0131,1200
1963_CDP 3974_P_8000,8000,1819-0121,1200
1963_CDP 3975_P_8000,8000,1720-0071,1200
1963_CDP 3976 BIS_P_8000,8000,2145-0141,1200
1963_CDP 3976_P_8000,8000,1718-0141,1200
1963_CDP 3978_P_8000,8000,2547-0131,1200
1963_CDP 3982_P_20000,20000,1931-0131,1200
1963_CDP 3983_P_20000,20000,3544-0301,1200
1963_CDP 3984_P_12000,12000,3313-0141,1200
1963_CDP 3985_P_20000,20000,3521-0031,1200
1963_CDP 3986_P_22000,22000,3741-0301,1200
1963_CDP 3987_P_20000,20000,1529-0041,1200
1963_CDP 3988_P_20000,20000,2136-0091,1200
1963_CDP 3989_P_20000,20000,1646-0221,1200
1963_CDP 3990_P_20000,20000,1636-0091,1200
1963_CDP 3997_P_8000,8000,2618-0171,1200
1963_CDP 3998_P_8000,8000,3620-0111,1200
1963_CDP 3999_P_8000,8000,3323-0361,1200
1963_CDP 4000_P_8000,8000,1636-0101,1200
1963_CDP 4001_P_8000,8000,1735-0071,1200
1963_CDP 4002_P_8000,8000,3434-0141,1200
1963_CDP 4003_P_8000,8000,3119-0031,1200
1963_CDP 4004_P_8000,8000,2132-0211,1200
1963_CDP 4005_P_8100,8100,1928-0051,1200
1963_CDP 4009_P_20000,20000,1339-0081,1200
1963_CDP 4013_P_8100,8100,1432-0121,1200
1963_CDP 4015_P_8100,8100,1229-0181,1200
1963_CDP 4016_P_8000,8000,2908-0091,1200
1963_CDP 4017_P_8000,8000,3621-0391,1200
1963_CDP 4018_P_8100,8100,3345-0051,1200
1963_CDP 4019_P_8000,8000,4151-0121,1200
1963_CDP 4020_P_8000,8000,3544-0251,1200
1963_CDP 4021_P_8000,8000,3123-0011,1200
1963_CDP 4022_P_8000,8000,2135-0261,1200
1963_CDP 4023_P_8000,8000,3431-0081,1200
1963_CDP 4024_P_8000,8000,1720-0081,1200
1963_CDP 4025_P_8000,8000,2546-0121,1200
1963_CDP 4028_P_8000,8000,2315-0651,1200
1963_CDP 4029_P_8100,8100,2125-0081,1200
1963_CDP 5043_P_8000,8000,2638-0061,1200
1963_CDP 5050_P_8000,8000,3329-0191,1200
1963_CDP 5051_P_8000,8000,3011-0041,1200
1963_CDP 5052_P_6000,6000,3742-0151,1200
1963_CDP 5078_P_8000,8000,2713-0131,1200
1963_CDP 5085_P_8000,8000,3415-0131,1200
1963_CDP 5086_P_8000,8000,2112-0061,1200
1963_CDP 5181_P_8000,8000,93PHQ8481,1200
1963_CDP 5344_P_8000,8000,2219-0271,1200
1963_CDP 5965_P_8000,8000,1244-0351,1200
1963_CDP 5981_P_8000,8000,93PHQ8561,1200
1963_CDP 5982_P_8000,8000,N63000021,1200
1963_CDP 5983_P_8000,8000,N63000011,1200
1963_CDP 5984_P_8000,8000,3332-0221,1200
1963_CDP 5985_P_8000,8000,94PHQ1871,1200
1963_CDP 9050_P_20000,20000,92PHQ0551,1200
1963_CDP 9413_P_4000,4000,93PHQ3491,1200
1963_CDP 9414_P_2500,2500,93PHQ3501,1200
1963_DUR_66_P_5000,5000,DUR000661,722
1963_DUR_676_P_100,100,DUR006765,722
1963_DUR_677_P_100,100,DUR006775,722
1963_DUR_678_P_100,100,DUR006785,722
1963_DUR_679_P_100,100,DUR006795,722
1963_DUR_680_P_100,100,DUR006805,722
1963_DUR_681_P_100,100,DUR006815,722
1963_DUR_682_P_100,100,DUR006825,722
1963_DUR_683_P_100,100,DUR006835,722
1963_DUR_684_P_100,100,DUR006845,722
1963_DUR_685_P_100,100,DUR006855,722
1963_DUR_686_P_100,100,DUR006865,722
1963_DUR_687_P_100,100,DUR006875,722
1963_DUR_688_P_100,100,DUR006885,722
1963_DUR_689_P_100,100,DUR006895,722
1963_DUR_690_P_100,100,DUR006905,722
1963_DUR_691_P_100,100,DUR006915,722
1963_DUR_692_P_100,100,DUR006925,722
1963_DUR_693_P_100,100,DUR006935,722
1963_DUR_694_P_100,100,DUR006945,722
1963_DUR_695_P_100,100,DUR006955,722
1963_DUR_696_P_100,100,DUR006965,722
1963_DUR_697_P_100,100,DUR006975,722
1963_F 1747_P_25000,25000,1747-0021,725
1963_F 1748_P_25000,25000,1748-0011,724
1963_F 1810-1910_P_25000,25000,1810-0031,726
1963_F 1811-2011_P_25000,25000,1811-0011,726
1963_F 1845_IR_15000,15000,1845-0043,1200
1963_F 1845_P_25000,25000,1845-0031,726
1963_F 1846_IR_15000,15000,1846-0033,1200
1963_F 1846_P_25000,25000,1846-0021,726
1963_F 1912-2012_P_25000,25000,1912-0031,726
1963_F 1941_P_25000,25000,1941-0021,726
1963_F 2103-2203_P_25000,25000,2103-0041,726
1963_F 2104-2204_P_25000,25000,2104-0051,726
1963_F 2105-2205_P_25000,25000,2105-0031,726
1963_F 2113-2513_P_20000,20000,2113-0051,1200
1963_F 2114-2514_P_20000,20000,2114-0081,1200
1963_F 2202-2402_P_25000,25000,2202-0481,724
1963_F 2215-2415_P_20000,20000,2215-0051,1200
1963_F 2219-2519_P_25000,25000,2519-0031,726
1963_F 2220-2520_P_25000,25000,2420-0031,726
1963_F 2242_P_25000,25000,2242-0021,726
1963_F 2304-2404_P_25000,25000,4256-0171,726
1963_F 2305-2405_P_25000,25000,2305-0011,1200
1963_F 2306-2406_P_25000,25000,2306-0011,726
1963_F 2311_P_25000,25000,2311-0051,726
1963_F 2312_P_20000,20000,2312-0121,1200
1963_F 2316-2416_P_20000,20000,2316-0011,1200
1963_F 2335-2337_IR_15000,15000,94PHQ2483,1200
1963_F 2335-2337_P_25000,25000,2337-0041,726
1963_F 2407-2507_P_25000,25000,2407-0031,726
1963_F 2410_P_25000,25000,2410-0051,726
1963_F 2417-2517_P_20000,20000,2417-0051,1200
1963_F 2434-2437_IR_15000,15000,2436-0033,1200
1963_F 2434-2437_P_25000,25000,2436-0021,726
1963_F 2443_P_25000,25000,2443-0041,726
1963_F 2508_P_25000,25000,2508-0011,726
1963_F 2509_P_25000,25000,2509-0031,726
1963_F 2526-2926 IR_IR_25000,25000,94PHQ3013,1200
1963_F 2526-2926 P_P_25000,25000,2526-0031,726
1963_F 2534-2537_IR_15000,15000,94PHQ3653,1200
1963_F 2535-2537_P_25000,25000,2536-0011,726
1963_F 2545-2645 IR_IR_25000,25000,2645-0063,1200
1963_F 2545-2645 P_P_25000,25000,2645-0061,726
1963_F 2619-2919_P_25000,25000,2719-0051,726
1963_F 2634-2834_IR_15000,15000,2734-0093,1200
1963_F 2634-2834_P_25000,25000,2734-0041,726
1963_F 2635-2935_IR_15000,15000,3410-0173,1200
1963_F 2635-2935_P_25000,25000,2735-0291,726
1963_F 2636-2836_IR_15000,15000,2836-0163,1200
1963_F 2636-2836_P_25000,25000,3410-0211,726
1963_F 2639_P_25000,25000,2639-0011,726
1963_F 2710_P_25000,25000,2710-0031,726
1963_F 2711-2811_P_25000,25000,2711-0071,726
1963_F 2712-2812_P_25000,25000,2712-0051,726
1963_F 2721-2921_P_25000,25000,2921-0011,726
1963_F 2737-2739_IR_15000,15000,2737-0033,1200
1963_F 2737-2739_P_25000,25000,2737-0261,726
1963_F 2743-2843_P_25000,25000,2743-0041,726
1963_F 2744-2844_P_25000,25000,2844-0031,726
1963_F 2824-2924 IR_IR_25000,25000,94PHQ3003,1200
1963_F 2824-2924 P_P_25000,25000,2824-0041,726
1963_F 2825-2925 IR_IR_25000,25000,2825-0113,1200
1963_F 2825-2925 P_P_25000,25000,2825-0111,726
1963_F 2934_IR_15000,15000,94PHQ3673,1200
1963_F 2934_IR_25000,25000,2934-0083,1200
1963_F 2934_P_25000,25000,2934-0081,726
1963_F 2941_P_25000,25000,2941-0041,726
1963_F 3007_P_25000,25000,3007-0061,726
1963_F 3127-3130 IR_IR_25000,25000,3127-0073,1200
1963_F 3127-3130 P_P_25000,25000,3127-0071,726
1963_F 3132-3232 IR_IR_25000,25000,3132-0033,1200
1963_F 3132-3232 P_P_25000,25000,3132-0031,726
1963_F 3230_IR_25000,25000,3230-0023,1200
1963_F 3230_P_25000,25000,3230-0021,726
1963_F 3231-3331_IR_25000,25000,3231-0043,1200
1963_F 3231-3331_P_25000,25000,3231-0041,726
1963_F 3311_P_20000,20000,3311-0041,1200
1963_F 3411_P_20000,20000,3411-0061,1200
1963_F 3616-3716_P_25000,25000,3616-0091,726
1963_F 3617-3717_P_25000,25000,3617-0061,726
1963_F 3715_P_25000,25000,3715-0051,726
1963_FR 480_P_6000,6000,2840-0061,725
1963_FR 481_P_3000,3000,2840-0071,725
1963_FR 481_P_6000,6000,2840-0081,723
1963_FR 482_P_7500,7500,3034-0121,723
1963_FR 483_P_10000,10000,2942-0141,1200
1963_FR 484_P_10000,10000,2944-0041,723
1963_FR 486_P_7500,7500,1937-0011,723
1963_FR 487_P_7500,7500,1643-0081,723
1963_FR 488_P_7500,7500,93PHQ8611,723
1963_FR 489_P_18700,18700,2908-0041,725
1963_FR 489_P_3700,3700,2908-0051,725
1963_FR 489_P_7500,7500,2908-0061,1200
1963_FR 490_P_3700,3700,3135-0121,725
1963_FR 490_P_7500,7500,3135-0111,1200
1963_FR 491_P_18700,18700,0617-0051,725
1963_FR 491_P_3700,3700,0617-0041,725
1963_FR 491_P_7500,7500,0617-0061,725
1963_FR 492_P_3700,3700,0616-0061,725
1963_FR 492_P_7500,7500,0616-0051,725
1963_FR 493_P_3700,3700,3133-0091,726
1963_FR 493_P_7500,7500,3133-0081,726
1963_FR 494_P_3700,3700,1312-0071,725
1963_FR 494_P_7500,7500,1312-0061,1200
1963_FR 495_P_18700,18700,3220-0071,725
1963_FR 495_P_3700,3700,3220-0011,725
1963_FR 495_P_7500,7500,3220-0091,725
1963_FR 496_P_3700,3700,3214-0041,725
1963_FR 496_P_7500,7500,3214-0051,725
1963_FR 497_P_3700,3700,1715-0041,725
1963_FR 497_P_7500,7500,1715-0051,725
1963_FR 498_P_3700,3700,2826-0131,725
1963_FR 498_P_7500,7500,2825-0071,721
1963_FR 499_P_3700,3700,93PHQ8771,721
1963_FR 499_P_7500,7500,2429-0051,721
1963_FR 500_P_18700,18700,2838-0021,721
1963_FR 500_P_3700,3700,2838-0031,721
1963_FR 500_P_7500,7500,2839-0151,721
1963_FR 501_P_18700,18700,2837-0101,721
1963_FR 501_P_3700,3700,2837-0091,721
1963_FR 501_P_7500,7500,2837-0081,721
1963_FR 502_P_3700,3700,2935-0051,721
1963_FR 502_P_7500,7500,2935-0041,721
1963_FR 503_P_18700,18700,2537-0031,723
1963_FR 503_P_7500,7500,2537-0041,723
1963_FR 504_P_3700,3700,2340-0031,723
1963_FR 504_P_7500,7500,2240-0041,723
1963_FR 505_P_3700,3700,2436-0101,726
1963_FR 505_P_7500,7500,2436-0091,723
1963_FR 506_P_3700,3700,2440-0121,723
1963_FR 506_P_7500,7500,2440-0131,1200
1963_FR 507_P_18700,18700,2442-0121,723
1963_FR 507_P_7500,7500,2442-0111,723
1963_FR 508_P_3700,3700,2442-0131,723
1963_FR 508_P_7500,7500,2442-0141,723
1963_FR 509_P_3700,3700,2440-0141,723
1963_FR 509_P_7500,7500,2440-0151,723
1963_FR 510_P_20000,20000,2334-0121,723
1963_FR 510_P_4000,4000,2334-0101,723
1963_FR 510_P_8000,8000,2334-0091,1200
1963_FR 511_P_3700,3700,2133-0031,723
1963_FR 511_P_7500,7500,2133-0091,723
1963_FR 512_P_3700,3700,2034-0231,723
1963_FR 512_P_7500,7500,2034-0111,723
1963_FR 513_P_4000,4000,2132-0231,723
1963_FR 513_P_8000,8000,2132-0131,723
1963_FR 514_P_18700,18700,4149-0111,723
1963_FR 514_P_3700,3700,4149-0091,723
1963_FR 514_P_7500,7500,4149-0101,723
1963_FR 515_P_3700,3700,2329-0041,723
1963_FR 515_P_7500,7500,2329-0051,723
1963_FR 516_P_7500,7500,2328-0041,723
1963_FR 517_P_7500,7500,2329-0061,1200
1963_FR 518_P_7500,7500,2429-0101,1200
1963_FR 519_P_3700,3700,2328-0051,723
1963_FR 519_P_7500,7500,2228-0031,723
1963_FR 520_P_3700,3700,1843-0031,723
1963_FR 520_P_7500,7500,1843-0041,723
1963_FR 521_P_7500,7500,1743-0051,723
1963_FR 522_P_3700,3700,2735-0131,723
1963_FR 522_P_7500,7500,2735-0121,723
1963_FR 523_P_3700,3700,2834-0121,723
1963_FR 523_P_7500,7500,2834-0111,723
1963_FR 524_P_3700,3700,2433-0111,723
1963_FR 524_P_7500,7500,2433-0101,723
1963_FR 525_P_7500,7500,2009-0051,723
1963_FR 527_P_3700,3700,0316-0041,726
1963_FR 528_P_3700,3700,2933-0181,723
1963_FR 528_P_7500,7500,2933-0191,723
1963_FR 529_P_3700,3700,1323-0081,723
1963_FR 530_P_3700,3700,2143-0091,1200
1963_FR 530_P_7500,7500,2143-0101,726
1963_FR 531_P_3700,3700,2203-0041,723
1963_FR 531_P_7500,7500,2203-0031,723
1963_FR 532_P_12500,12500,3027-0261,723
1963_FR 538_P_7800,7800,0820-0051,723
1963_FR 541_P_3700,3700,2243-0041,723
1963_FR 541_P_7500,7500,2143-0111,723
1963_FR 542_P_18700,18700,2942-0171,723
1963_FR 542_P_3700,3700,2942-0151,723
1963_FR 542_P_7500,7500,2942-0161,723
1963_FR 543_P_8000,8000,3234-0141,723
1963_FR 546_P_8000,8000,0818-0071,1200
1963_FR 547_P_8000,8000,0516-0081,723
1963_FR 549_P_8000,8000,2129-0071,1200
1963_FR 551_P_7000,7000,1322-0031,723
1963_FR 552_P_7500,7500,2727-0051,1200
1963_FR 554_P_7500,7500,2936-0111,723
1963_FR 555_P_3700,3700,3234-0111,726
1963_FR 555_P_7500,7500,3234-0121,726
1963_FR 556_P_7500,7500,2522-0101,723
1963_FR 557_P_3700,3700,0419-0051,726
1963_FR 558_P_8000,8000,0816-0071,1200
1963_FR 559_P_8000,8000,93PHQ8681,1200
1963_FR 560_P_12500,12500,3315-0151,723
1963_FR 561_P_8000,8000,0916-0281,1200
1963_FR 566_P_8000,8000,3244-0191,723
1963_FR 570_P_8000,8000,3336-0051,1200
1963_FR 571_P_8000,8000,3720-0181,723
1963_FR 573_P_4000,4000,0918-0071,723
1963_FR 574_P_5000,5000,2315-0101,723
1963_FR 575_P_20000,20000,2909-0011,723
1963_FR 577_P_7500,7500,3233-0091,1200
1963_FR 579_P_7500,7500,2314-0091,726
1963_FR 580_P_20000,20000,3038-0071,723
1963_FR 582_P_7500,7500,3035-0111,723
1963_FR 583_P_22500,22500,3131-0141,723
1963_FR 584_P_16000,16000,2511-0081,723
1963_FR 584_P_5000,5000,2511-0071,723
1963_FR 585_P_5000,5000,3236-0021,1200
1963_FR 588_P_20000,20000,2106-0211,723
1963_FR 590_IR_15000,15000,2736-0033,1200
1963_FR 592_P_25000,25000,3031-0191,723
1963_FR 593_P_8000,8000,1940-0151,723
1963_FR 594_P_8000,8000,1940-0081,723
1963_FR 596_P_10000,10000,2312-0281,723
1963_FR 597_P_8000,8000,3023-0051,723
1963_FR 602 IR_IR_10000,10000,94PHQ4793,1200
1963_FR 602 P_P_10000,10000,2510-0131,723
1963_FR 605_P_3000,3000,2215-0061,725
1963_LUXEMBOURG_P_20000,20000,3636-0021,1200
1963_SEBOUA_P_,,PHOT_0431,722
1963_TAAF AMSTERDAM I_P_10000,10000,N63000031,1200
1963_TAAF KER II_P_15000,15000,93PHQ2061,1200
1963_TAAF KER III_P_18000,18000,93PHQ2071,1200
1963_TAAF KER IV_P_24000,24000,93PHQ2081,1200
1963_TAAF KER IX_P_22000,22000,93PHQ2121,1200
1963_TAAF KER VI_P_13000,13000,93PHQ2091,1200
1963_TAAF KER VII_P_15000,15000,93PHQ2101,1200
1963_TAAF KER X_P_24000,24000,93PHQ2131,1200
1963_TAAF KER XI_P_28000,28000,93PHQ2141,1200
1963_TAAF KER XII_P_25000,25000,93PHQ2251,1200
1963_TAAF KER XIII_P_28000,28000,93PHQ2161,1200
1963_TAAF NOUVELLE AMSTERDAM_P_15000,15000,93PHQ2431,1200
1964_ANTILLES 35_P_20000,20000,92PHQ3761,727 dp
1964_ANTILLES 39_P_8000,8000,92PHQ3941,727
1964_ANTILLES 40_P_8000,8000,92PHQ4121,726
1964_ANTILLES 41_P_8000,8000,92PHQ3771,727
1964_ANTILLES 65_P_4000,4000,92PHQ3061,727
1964_ANTILLES 66_P_4000,4000,92PHQ3951,727
1964_ANTILLES 67_P_4000,4000,92PHQ4131,727
1964_ANTILLES 68_P_4000,4000,92PHQ3961,727
1964_ANTILLES 69_P_4000,4000,92PHQ4141,727
1964_ANTILLES 70_P_4000,4000,92PHQ4151,727
1964_ANTILLES 71_P_4000,4000,92PHQ4161,727
1964_ANTILLES 72_P_4000,4000,92PHQ4171,727
1964_ANTILLES 73_P_4000,4000,92PHQ4181,727
1964_ANTILLES 74_P_4000,4000,92PHQ4191,727
1964_ANTILLES 75_P_4000,4000,92PHQ4201,727
1964_ANTILLES 76_P_4000,4000,92PHQ4211,727
1964_ANTILLES 77_P_4000,4000,92PHQ4221,727
1964_ANTILLES 78_P_4000,4000,92PHQ4231,727
1964_ANTILLES 79_P_4000,4000,92PHQ4241,727
1964_ANTILLES 80_P_4000,4000,92PHQ4251,727
1964_ANTILLES 81_P_4000,4000,92PHQ4261,727
1964_ANTILLES 82_P_4000,4000,92PHQ4271,727
1964_ANTILLES 83_P_4000,4000,92PHQ4281,727
1964_ANTILLES 84_P_4000,4000,92PHQ4291,727
1964_ANTILLES 85_P_4000,4000,92PHQ4301,727
1964_ANTILLES 86_P_4000,4000,92PHQ4311,727
1964_ANTILLES 87_P_4000,4000,92PHQ4321,727
1964_ANTILLES 88_P_4000,4000,92PHQ4331,727
1964_ANTILLES 89_P_4000,4000,92PHQ4341,727
1964_ANTILLES 90_P_4000,4000,92PHQ4351,727
1964_ANTILLES 91_P_4000,4000,92PHQ4361,727
1964_ANTILLES 92_P_4000,4000,92PHQ4371,727
1964_ANTILLES 93_P_10000,10000,92PHQ3971,727
1964_ANTILLES 94_P_4000,4000,92PHQ3981,727
1964_CAF_D-320_P_100,100,CF0D-3201,1200
1964_CAF_D-321_P_5000,5000,CF0D-3211,1200
1964_CAF_D-322_P_9500,9500,CF0D-3221,1200
1964_CAF_D-323_P_100,100,CF0D-3231,1200
1964_CAF_X-59_P_100,100,CF00X-595,1200
1964_CAF_X-61_P_100,100,CF00X-615,1200
1964_CAF_X-62_P_100,100,CF00X-625,1200
1964_CAF_X-63_P_100,100,CF00X-635,1200
1964_CAF_X-64_C_100,100,CF00X-645,1200
1964_CDP 3917_P_20000,20000,3537-0141,1200
1964_CDP 3977_P_8000,8000,2743-0221,1200
1964_CDP 3979_P_2500,2500,3111-0061,1200
1964_CDP 3980_P_2000,2000,3041-0221,1200
1964_CDP 3981_P_2500,2500,3037-0121,1200
1964_CDP 3991_P_20000,20000,3115-0151,1200
1964_CDP 3992_P_20000,20000,0820-0151,1200
1964_CDP 3993_P_30000,30000,3025-0231,1200
1964_CDP 3994_P_20000,20000,3124-0071,1200
1964_CDP 3995_P_20000,20000,2942-0381,1200
1964_CDP 3996_P_20000,20000,2304-0151,1200
1964_CDP 4006_P_8000,8000,1326-0151,1200
1964_CDP 4007_P_8100,8100,1732-0211,1200
1964_CDP 4008_P_8000,8000,2013-0111,1200
1964_CDP 4010_P_2000,2000,2938-0071,1200
1964_CDP 4011_P_2000,2000,2934-0291,1200
1964_CDP 4012_P_2000,2000,0921-0201,1200
1964_CDP 4014_P_20000,20000,1546-0031,1200
1964_CDP 4026_P_19000,19000,2610-0201,1200
